SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,league_id,league_name,season_type,season_type_name
22024,1612709925,OSC,Osceola Magic,2022400508,2025-03-28,OSC vs. BHM,W,253,124,43,83,0.518,14,33,0.424,15,16,0.938,11,33,44,23,7,2,19,14,2.0,20,G-League,Regular Season,Regular
22024,1612709902,SCW,Santa Cruz Warriors,2022400513,2025-03-28,SCW vs. RCR,W,239,150,56,105,0.533,20,46,0.435,10,11,0.909,17,45,62,37,10,8,15,19,45.0,20,G-League,Regular Season,Regular
22024,1612709911,IWA,Iowa Wolves,2022400509,2025-03-28,IWA vs. SBL,L,239,123,47,102,0.461,14,39,0.359,10,12,0.833,20,25,45,31,8,4,14,20,-4.0,20,G-League,Regular Season,Regular
22024,1612709927,WIS,Wisconsin Herd,2022400512,2025-03-28,WIS vs. SDC,W,241,107,42,86,0.488,9,34,0.265,9,10,0.9,10,37,47,25,8,4,12,17,12.0,20,G-League,Regular Season,Regular
22024,1612709908,RGV,Rio Grande Valley Vipers,2022400510,2025-03-28,RGV vs. STO,W,239,113,45,96,0.469,14,44,0.318,7,13,0.538,12,35,47,30,11,3,12,14,11.0,20,G-League,Regular Season,Regular
22024,1612709924,SDC,San Diego Clippers,2022400512,2025-03-28,SDC @ WIS,L,240,95,38,82,0.463,9,33,0.273,6,14,0.429,9,31,40,20,7,2,14,16,-12.0,20,G-League,Regular Season,Regular
22024,1612709928,CCG,Capital City Go-Go,2022400505,2025-03-28,CCG vs. WES,L,240,101,39,84,0.464,7,31,0.226,11,16,0.688,8,27,35,24,10,5,18,22,-7.0,20,G-League,Regular Season,Regular
22024,1612709905,SBL,South Bay Lakers,2022400509,2025-03-28,SBL @ IWA,W,240,127,49,91,0.538,12,33,0.364,13,16,0.813,13,31,44,33,7,9,14,18,4.0,20,G-League,Regular Season,Regular
22024,1612709929,CPS,College Park Skyhawks,2022400506,2025-03-28,CPS vs. GBO,L,240,101,37,92,0.402,15,42,0.357,9,13,0.692,7,32,39,29,8,4,9,18,-11.0,20,G-League,Regular Season,Regular
22024,1612709922,GBO,Greensboro Swarm,2022400506,2025-03-28,GBO @ CPS,W,240,112,38,84,0.452,10,33,0.303,17,20,0.85,10,45,55,21,8,2,11,16,11.0,20,G-League,Regular Season,Regular
22024,1612709904,SXF,Sioux Falls Skyforce,2022400511,2025-03-28,SXF vs. OKL,W,240,111,40,87,0.46,11,32,0.344,13,16,0.813,7,34,41,25,8,6,13,16,4.0,20,G-League,Regular Season,Regular
22024,1612709889,OKL,Oklahoma City Blue,2022400511,2025-03-28,OKL @ SXF,L,239,107,38,90,0.422,10,35,0.286,10,11,0.909,14,33,47,20,11,6,15,18,-4.0,20,G-League,Regular Season,Regular
22024,1612709933,RCR,Rip City Remix,2022400513,2025-03-28,RCR @ SCW,L,241,105,39,92,0.424,7,35,0.2,12,18,0.667,9,27,36,25,11,8,16,17,-45.0,20,G-League,Regular Season,Regular
22024,1612709913,BHM,Birmingham Squadron,2022400508,2025-03-28,BHM @ OSC,L,252,122,43,89,0.483,21,52,0.404,8,9,0.889,9,25,34,36,11,3,16,20,-2.0,20,G-League,Regular Season,Regular
22024,1612709893,CLC,Cleveland Charge,2022400507,2025-03-28,CLC @ LIN,W,239,121,43,92,0.467,7,30,0.233,19,25,0.76,20,35,55,25,12,9,18,13,7.0,20,G-League,Regular Season,Regular
22024,1612709903,SLC,Salt Lake City Stars,2022400503,2025-03-27,SLC vs. MXC,L,241,117,40,98,0.408,18,48,0.375,11,15,0.733,19,39,58,28,6,2,13,18,-2.0,20,G-League,Regular Season,Regular
22024,1612709934,VAL,Valley Suns,2022400504,2025-03-27,VAL vs. TEX,W,240,134,48,86,0.558,18,40,0.45,10,12,0.833,10,37,47,27,9,4,16,13,27.0,20,G-League,Regular Season,Regular
22024,1612709890,AUS,Austin Spurs,2022400502,2025-03-27,AUS @ MHU,L,239,102,35,85,0.412,12,38,0.316,10,15,0.667,12,30,42,14,8,5,14,23,-11.0,20,G-League,Regular Season,Regular
22024,1612709918,TEX,Texas Legends,2022400504,2025-03-27,TEX @ VAL,L,240,107,43,93,0.462,6,29,0.207,9,12,0.75,12,26,38,20,13,4,14,18,-27.0,20,G-League,Regular Season,Regular
22024,1612709917,GRG,Grand Rapids Gold,2022400501,2025-03-27,GRG vs. IMA,L,241,110,37,80,0.463,19,42,0.452,9,14,0.643,7,39,46,26,5,6,14,26,-2.0,20,G-League,Regular Season,Regular
22024,1612709926,MHU,Memphis Hustle,2022400502,2025-03-27,MHU vs. AUS,W,239,113,41,80,0.513,13,23,0.565,12,17,0.706,5,39,44,23,7,4,16,22,11.0,20,G-League,Regular Season,Regular
22024,1612709910,IMA,Indiana Mad Ants,2022400501,2025-03-27,IMA @ GRG,W,241,112,39,94,0.415,11,37,0.297,14,22,0.636,16,31,47,22,6,1,8,20,2.0,20,G-League,Regular Season,Regular
22024,1612709931,MXC,Mexico City Capitanes,2022400503,2025-03-27,MXC @ SLC,W,241,119,44,88,0.5,17,38,0.447,8,14,0.571,8,34,42,31,8,6,9,19,2.0,20,G-League,Regular Season,Regular
22024,1612709920,RAP,Raptors 905,2022400495,2025-03-26,RAP vs. LIN,L,241,122,47,97,0.485,11,29,0.379,12,16,0.75,16,32,48,37,8,7,19,25,-5.0,20,G-League,Regular Season,Regular
22024,1612709932,MCC,Motor City Cruise,2022400497,2025-03-26,MCC @ OSC,L,240,105,40,92,0.435,15,40,0.375,6,13,0.462,15,31,46,28,14,7,12,21,-4.0,20,G-League,Regular Season,Regular
22024,1612709933,RCR,Rip City Remix,2022400499,2025-03-26,RCR @ OKL,W,239,119,36,79,0.456,15,40,0.375,20,23,0.87,9,45,54,22,7,7,19,13,5.0,20,G-League,Regular Season,Regular
