GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,player_id,endpoint,dataframe_index,collection_timestamp,PLAYER_ID,PLAYER_NAME
Shot Type Detail,Turnaround Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,30.0,7.0,9.0,7.0,30.0,1.0,21.0,16.0,6.0,3.0,25.0,18.0,1630639,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:19.617707,,
Shot Type Detail,Turnaround Fadeaway Bank Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,30.0,7.0,9.0,7.0,30.0,1.0,21.0,16.0,6.0,3.0,25.0,18.0,1630639,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:19.617707,,
Shot Type Detail,Turnaround Fadeaway shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,30.0,7.0,9.0,7.0,30.0,1.0,21.0,16.0,6.0,3.0,25.0,18.0,1630639,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:19.617707,,
Shot Type Detail,Turnaround Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,30.0,7.0,9.0,7.0,30.0,1.0,21.0,16.0,6.0,3.0,25.0,18.0,1630639,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:19.617707,,
Shot Type Detail,Turnaround Jump Shot,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,7.0,6.0,7.0,30.0,1.0,21.0,16.0,6.0,3.0,25.0,18.0,1630639,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:19.617707,,
Assisted By,,2,2,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,18.0,1.0,24.0,24.0,24.0,24.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1642351.0,"Ajinca, Melvin"
Assisted By,,3,3,1.0,3,3,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,17.0,1.0,10.0,10.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1630567.0,"Barnes, Scottie"
Assisted By,,9,9,1.0,6,6,1.0,1.333,0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8.0,1.0,5.0,5.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1629628.0,"Barrett, RJ"
Assisted By,,4,4,1.0,3,3,1.0,1.375,0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,15.0,1.0,10.0,10.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1642419.0,"Battle, Jamison"
Assisted By,,2,2,1.0,1,1,1.0,1.25,0,1.0,0.0,1.0,0.0,1.0,0.0,18.0,18.0,1.0,18.0,18.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1629718.0,"Brown Jr., Charlie"
Assisted By,,2,2,1.0,2,2,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,18.0,1.0,14.0,14.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1630658.0,"Castleton, Colin"
Assisted By,,20,20,1.0,7,7,1.0,1.175,0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1631113.0,"Chandler, Kennedy"
Assisted By,,8,8,1.0,3,3,1.0,1.188,0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,9.0,1.0,10.0,10.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1642279.0,"Chomche, Ulrich"
Assisted By,,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,24.0,1.0,18.0,18.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1642463.0,"Disu, Dylan"
Assisted By,,2,2,1.0,1,1,1.0,1.25,0,1.0,0.0,1.0,0.0,1.0,0.0,18.0,18.0,1.0,18.0,18.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1641788.0,"Fudge, Alex"
Assisted By,,24,24,1.0,17,17,1.0,1.354,0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1631407.0,"Gilyard, Evan"
Assisted By,,7,7,1.0,1,1,1.0,1.071,0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,10.0,1.0,18.0,18.0,1.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1641789.0,"Gortman, Jazian"
Assisted By,,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,1.0,24.0,24.0,24.0,24.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1630732.0,"James, Lacey"
Assisted By,,15,15,1.0,4,4,1.0,1.133,0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,1.0,8.0,8.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1626163.0,"Kaminsky, Frank"
Assisted By,,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,1.0,24.0,24.0,24.0,24.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1642615.0,"Key, Tyreke"
Assisted By,,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,1.0,24.0,24.0,24.0,24.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1642480.0,"Lucas, Jarod"
Assisted By,,4,4,1.0,2,2,1.0,1.25,0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,15.0,1.0,14.0,14.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1641801.0,"Miller, Emanuel"
Assisted By,,27,27,1.0,7,7,1.0,1.13,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1642367.0,"Mogbo, Jonathan"
Assisted By,,16,16,1.0,6,6,1.0,1.188,0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,5.0,5.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1630647.0,"Omoruyi, Eugene"
Assisted By,,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,1.0,24.0,24.0,24.0,24.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1642465.0,"Perry, Tylor"
Assisted By,,5,5,1.0,1,1,1.0,1.1,0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,13.0,1.0,18.0,18.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1627751.0,"Poeltl, Jakob"
Assisted By,,6,6,1.0,4,4,1.0,1.333,0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,12.0,1.0,8.0,8.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1641765.0,"Prosper, Olivier-Maxence"
Assisted By,,2,2,1.0,2,2,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,18.0,1.0,14.0,14.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1630193.0,"Quickley, Immanuel"
Assisted By,,15,15,1.0,10,10,1.0,1.333,0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1631197.0,"Rhoden, Jared"
Assisted By,,7,7,1.0,2,2,1.0,1.143,0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,10.0,1.0,14.0,14.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1631115.0,"Robinson, Orlando"
Assisted By,,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,1.0,24.0,24.0,24.0,24.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1642481.0,"Sharp, Jamarion"
Assisted By,,11,11,1.0,6,6,1.0,1.273,0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,7.0,1.0,5.0,5.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1642347.0,"Shead, Jamal"
Assisted By,,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,1.0,24.0,24.0,24.0,24.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1642622.0,"Slazinski, Quinn"
Assisted By,,5,5,1.0,3,3,1.0,1.3,0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,13.0,1.0,10.0,10.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,202066.0,"Temple, Garrett"
Assisted By,,2,2,1.0,1,1,1.0,1.25,0,1.0,0.0,1.0,0.0,1.0,0.0,18.0,18.0,1.0,18.0,18.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1642266.0,"Walter, Ja'Kobe"
Assisted By,,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,1.0,24.0,24.0,24.0,24.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,1630639,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:19.617707,1630314.0,"Williams, Brandon"
Overall,2024-25,182,424,0.429,155,363,0.427,0.612,3,0.741,0.259,0.942,0.058,0.912,0.088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1631260,PlayerDashboardByShootingSplits,0,2025-08-10T12:52:25.897266,,
Shot Distance (5ft),Less Than 5 ft.,8,13,0.615,0,0,0.0,0.615,0,0.875,0.125,0.0,0.0,0.875,0.125,4.0,4.0,2.0,6.0,6.0,6.0,4.0,1.0,2.0,4.0,5.0,4.0,5.0,5.0,1631260,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:25.897266,,
Shot Distance (5ft),5-9 ft.,1,6,0.167,0,0,0.0,0.167,1,0.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,9.0,6.0,6.0,6.0,9.0,8.0,5.0,1.0,5.0,4.0,8.0,1.0,1631260,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:25.897266,,
Shot Distance (5ft),10-14 ft.,5,8,0.625,0,0,0.0,0.625,0,0.6,0.4,0.0,0.0,0.6,0.4,5.0,6.0,1.0,6.0,6.0,6.0,3.0,1.0,4.0,2.0,5.0,4.0,7.0,3.0,1631260,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:25.897266,,
Shot Distance (5ft),15-19 ft.,12,29,0.414,0,0,0.0,0.414,0,0.75,0.25,0.0,0.0,0.75,0.25,3.0,3.0,5.0,6.0,6.0,6.0,8.0,1.0,3.0,3.0,5.0,4.0,6.0,4.0,1631260,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:25.897266,,
Shot Distance (5ft),20-24 ft.,70,137,0.511,69,132,0.523,0.763,0,1.0,0.0,0.942,0.058,0.943,0.057,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,4.0,2.0,4.0,6.0,1631260,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:25.897266,,
Shot Distance (5ft),25-29 ft.,79,216,0.366,79,216,0.366,0.549,2,0.0,0.0,0.949,0.051,0.949,0.051,1.0,1.0,6.0,1.0,1.0,3.0,5.0,9.0,5.0,5.0,3.0,3.0,3.0,7.0,1631260,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:25.897266,,
Shot Distance (5ft),30-34 ft.,5,9,0.556,5,9,0.556,0.833,0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,8.0,1631260,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:25.897266,,
Shot Distance (5ft),35-39 ft.,1,3,0.333,1,3,0.333,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,8.0,7.0,4.0,4.0,4.0,6.0,1.0,5.0,5.0,1.0,4.0,1.0,8.0,1631260,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:25.897266,,
Shot Distance (5ft),40+ ft.,1,3,0.333,1,3,0.333,0.5,0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,8.0,7.0,4.0,4.0,4.0,6.0,1.0,5.0,5.0,5.0,1.0,8.0,1.0,1631260,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:25.897266,,
Shot Distance (8ft),Less Than 8 ft.,8,14,0.571,0,0,0.0,0.571,0,0.875,0.125,0.0,0.0,0.875,0.125,4.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1631260,PlayerDashboardByShootingSplits,2,2025-08-10T12:52:25.897266,,
Shot Distance (8ft),8-16 ft.,9,21,0.429,0,0,0.0,0.429,1,0.444,0.556,0.0,0.0,0.444,0.556,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,1631260,PlayerDashboardByShootingSplits,2,2025-08-10T12:52:25.897266,,
Shot Distance (8ft),16-24 ft.,10,26,0.385,0,0,0.0,0.385,0,0.9,0.1,0.0,0.0,0.9,0.1,2.0,2.0,4.0,3.0,3.0,3.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,1631260,PlayerDashboardByShootingSplits,2,2025-08-10T12:52:25.897266,,
Shot Distance (8ft),24+ ft.,154,360,0.428,154,360,0.428,0.642,2,0.0,0.0,0.948,0.052,0.948,0.052,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,2.0,1.0,5.0,1631260,PlayerDashboardByShootingSplits,2,2025-08-10T12:52:25.897266,,
Shot Distance (8ft),Back Court Shot,1,3,0.333,1,3,0.333,0.5,0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,5.0,1.0,1631260,PlayerDashboardByShootingSplits,2,2025-08-10T12:52:25.897266,,
Shot Area,Restricted Area,8,13,0.615,0,0,0.0,0.615,0,0.875,0.125,0.0,0.0,0.875,0.125,5.0,5.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0,3.0,4.0,5.0,4.0,4.0,1631260,PlayerDashboardByShootingSplits,3,2025-08-10T12:52:25.897266,,
Shot Area,In The Paint (Non-RA),6,11,0.545,0,0,0.0,0.545,1,0.5,0.5,0.0,0.0,0.5,0.5,6.0,6.0,3.0,5.0,5.0,5.0,5.0,6.0,3.0,1.0,4.0,5.0,6.0,2.0,1631260,PlayerDashboardByShootingSplits,3,2025-08-10T12:52:25.897266,,
Shot Area,Mid-Range,13,37,0.351,0,0,0.0,0.351,0,0.769,0.231,0.0,0.0,0.769,0.231,4.0,4.0,6.0,5.0,5.0,5.0,7.0,1.0,2.0,2.0,4.0,5.0,5.0,3.0,1631260,PlayerDashboardByShootingSplits,3,2025-08-10T12:52:25.897266,,
Shot Area,Left Corner 3,23,48,0.479,23,48,0.479,0.719,0,0.0,0.0,0.957,0.043,0.957,0.043,3.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,2.0,3.0,2.0,6.0,1631260,PlayerDashboardByShootingSplits,3,2025-08-10T12:52:25.897266,,
Shot Area,Right Corner 3,36,64,0.563,36,64,0.563,0.844,0,0.0,0.0,0.917,0.083,0.917,0.083,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,3.0,5.0,1631260,PlayerDashboardByShootingSplits,3,2025-08-10T12:52:25.897266,,
Shot Area,Above the Break 3,95,248,0.383,95,248,0.383,0.575,2,0.0,0.0,0.958,0.042,0.958,0.042,1.0,1.0,5.0,1.0,1.0,3.0,4.0,7.0,4.0,4.0,1.0,4.0,1.0,7.0,1631260,PlayerDashboardByShootingSplits,3,2025-08-10T12:52:25.897266,,
Shot Area,Backcourt,1,3,0.333,1,3,0.333,0.5,0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,7.0,7.0,4.0,4.0,4.0,6.0,1.0,4.0,4.0,4.0,1.0,7.0,1.0,1631260,PlayerDashboardByShootingSplits,3,2025-08-10T12:52:25.897266,,
Assisted Shot,Assisted,166,166,1.0,146,146,1.0,1.44,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1631260,PlayerDashboardByShootingSplits,4,2025-08-10T12:52:25.898278,,
Assisted Shot,Unassisted,16,16,1.0,9,9,1.0,1.281,0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1631260,PlayerDashboardByShootingSplits,4,2025-08-10T12:52:25.898278,,
Shot Type Summary,Alley Oop,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1631260,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:25.898278,,
Shot Type Summary,Bank Shot,2,2,1.0,2,2,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,1631260,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:25.898278,,
Shot Type Summary,Dunk,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1631260,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:25.898278,,
Shot Type Summary,Fadeaway,3,7,0.429,0,0,0.0,0.429,0,0.667,0.333,0.0,0.0,0.667,0.333,,,,,,,,,,,,,,,1631260,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:25.898278,,
Shot Type Summary,Finger Roll,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1631260,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:25.898278,,
Shot Type Summary,Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1631260,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:25.898278,,
Shot Type Summary,Jump Shot,174,409,0.425,155,363,0.427,0.615,3,0.684,0.316,0.942,0.058,0.914,0.086,,,,,,,,,,,,,,,1631260,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:25.898278,,
Shot Type Summary,Layup,8,13,0.615,0,0,0.0,0.615,0,0.875,0.125,0.0,0.0,0.875,0.125,,,,,,,,,,,,,,,1631260,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:25.898278,,
Shot Type Summary,Tip Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1631260,PlayerDashboardByShootingSplits,5,2025-08-10T12:52:25.898278,,
Shot Type Detail,Alley Oop Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,9.0,9.0,9.0,14.0,1.0,7.0,5.0,9.0,5.0,14.0,7.0,1631260,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:25.898278,,
Shot Type Detail,Alley Oop Layup shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,9.0,9.0,9.0,14.0,1.0,7.0,5.0,9.0,5.0,14.0,7.0,1631260,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:25.898278,,
Shot Type Detail,Cutting Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,9.0,9.0,9.0,14.0,1.0,7.0,5.0,9.0,5.0,14.0,7.0,1631260,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:25.898278,,
Shot Type Detail,Cutting Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,9.0,9.0,9.0,14.0,1.0,7.0,5.0,9.0,5.0,14.0,7.0,1631260,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:25.898278,,
Shot Type Detail,Cutting Layup Shot,4,7,0.571,0,0,0.0,0.571,0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,7.0,9.0,9.0,9.0,10.0,1.0,1.0,5.0,9.0,5.0,1.0,7.0,1631260,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:25.898278,,
Shot Type Detail,Driving Bank Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,9.0,9.0,9.0,14.0,1.0,7.0,5.0,9.0,5.0,14.0,7.0,1631260,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:25.898278,,
Shot Type Detail,Driving Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,9.0,9.0,9.0,14.0,1.0,7.0,5.0,9.0,5.0,14.0,7.0,1631260,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:25.898278,,
Shot Type Detail,Driving Finger Roll Layup Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,14.0,9.0,9.0,9.0,14.0,1.0,7.0,5.0,9.0,5.0,14.0,7.0,1631260,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:25.898278,,
Shot Type Detail,Driving Floating Bank Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,9.0,9.0,9.0,14.0,1.0,7.0,5.0,9.0,5.0,14.0,7.0,1631260,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:25.898278,,
Shot Type Detail,Driving Floating Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,9.0,9.0,9.0,14.0,1.0,7.0,5.0,9.0,5.0,14.0,7.0,1631260,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:25.898278,,
Shot Type Detail,Driving Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,9.0,9.0,9.0,14.0,1.0,7.0,5.0,9.0,5.0,14.0,7.0,1631260,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:25.898278,,
Shot Type Detail,Driving Layup Shot,1,2,0.5,0,0,0.0,0.5,0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,8.0,8.0,9.0,9.0,9.0,11.0,1.0,1.0,5.0,9.0,5.0,1.0,7.0,1631260,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:25.898278,,
Shot Type Detail,Driving Reverse Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,9.0,9.0,9.0,14.0,1.0,7.0,5.0,9.0,5.0,14.0,7.0,1631260,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:25.898278,,
Shot Type Detail,Driving Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,9.0,9.0,9.0,14.0,1.0,7.0,5.0,9.0,5.0,14.0,7.0,1631260,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:25.898278,,
Shot Type Detail,Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,9.0,9.0,9.0,14.0,1.0,7.0,5.0,9.0,5.0,14.0,7.0,1631260,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:25.898278,,
Shot Type Detail,Fadeaway Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,14.0,9.0,9.0,9.0,14.0,1.0,7.0,5.0,9.0,5.0,14.0,7.0,1631260,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:25.898278,,
Shot Type Detail,Fadeaway Jump Shot,3,5,0.6,0,0,0.0,0.6,0,0.667,0.333,0.0,0.0,0.667,0.333,7.0,7.0,6.0,9.0,9.0,9.0,9.0,1.0,5.0,3.0,9.0,5.0,11.0,3.0,1631260,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:25.898278,,
