gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,usagePercentage,percentageFieldGoalsMade,percentageFieldGoalsAttempted,percentageThreePointersMade,percentageThreePointersAttempted,percentageFreeThrowsMade,percentageFreeThrowsAttempted,percentageReboundsOffensive,percentageReboundsDefensive,percentageReboundsTotal,percentageAssists,percentageTurnovers,percentageSteals,percentageBlocks,percentageBlocksAllowed,percentagePersonalFouls,percentagePersonalFoulsDrawn,percentagePoints,game_id,game_date,endpoint,dataframe_index,collection_timestamp
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1628997.0,Caleb,Martin,C. Martin,caleb-martin,,,,21:28,0.151,0.188,0.19,0.0,0.188,0.0,0.0,0.25,0.143,0.167,0.0,0.0,0.0,0.0,0.0,0.286,0.125,0.13,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630539.0,Kai,Jones,K. Jones,kai-jones,,,,26:16,0.164,0.238,0.163,0.0,0.063,0.143,0.2,0.667,0.4,0.444,0.167,0.167,0.333,0.0,0.0,0.0,0.125,0.212,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1630702.0,Jaden,Hardy,J. Hardy,jaden-hardy,,,,33:45,0.282,0.286,0.304,0.5,0.391,0.429,0.4,0.0,0.222,0.182,0.231,0.2,0.25,0.0,0.333,0.333,0.333,0.321,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,203939.0,Dwight,Powell,D. Powell,dwight-powell,,,,15:48,0.152,0.182,0.167,0.5,0.2,0.333,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.333,0.222,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1641726.0,Dereck,Lively II,D. Lively II,dereck-lively-ii,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,1629023.0,P.J.,Washington,P. Washington,pj-washington,,NWT - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630205.0,Lamar,Stevens,L. Stevens,lamar-stevens,F,,,35:58,0.322,0.35,0.329,0.2,0.276,0.083,0.154,0.067,0.2,0.15,0.136,0.429,0.0,0.0,0.667,0.214,0.111,0.304,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1641713.0,GG,Jackson,G. Jackson,gg-jackson,F,,,34:17,0.157,0.057,0.164,0.125,0.125,0.0,0.0,0.077,0.12,0.105,0.143,0.222,0.0,0.0,0.333,0.2,0.222,0.057,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1628963.0,Marvin,Bagley III,M. Bagley III,marvin-bagley-iii,C,,,30:46,0.259,0.306,0.257,0.0,0.067,0.429,0.444,0.385,0.368,0.375,0.13,0.167,0.091,0.0,0.0,0.182,0.25,0.275,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1631246.0,Vince,Williams Jr.,V. Williams Jr.,vince-williams-jr,G,,,24:22,0.138,0.148,0.145,0.333,0.167,0.222,0.2,0.455,0.375,0.407,0.294,0.0,0.0,0.167,0.0,0.111,0.286,0.174,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1642285.0,Cam,Spencer,C. Spencer,cam-spencer,G,,,37:16,0.213,0.216,0.241,0.385,0.333,0.25,0.222,0.133,0.0,0.049,0.292,0.0,0.3,0.0,0.0,0.3,0.125,0.242,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630643.0,Jay,Huff,J. Huff,jay-huff,,,,27:51,0.211,0.31,0.197,0.333,0.235,0.222,0.2,0.273,0.143,0.188,0.143,0.333,0.333,1.0,0.0,0.375,0.3,0.301,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1642530.0,Yuki,Kawamura,Y. Kawamura,yuki-kawamura,,,,28:05,0.133,0.094,0.131,0.273,0.28,0.429,0.333,0.0,0.25,0.167,0.25,0.111,0.1,0.0,0.0,0.143,0.222,0.146,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1629723.0,John,Konchar,J. Konchar,john-konchar,,,,21:25,0.055,0.042,0.044,0.0,0.048,0.0,0.0,0.286,0.278,0.28,0.214,0.167,0.667,0.0,0.0,0.0,0.0,0.033,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630583.0,Santi,Aldama,S. Aldama,santi-aldama,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1641744.0,Zach,Edey,Z. Edey,zach-edey,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630590.0,Scotty,Pippen Jr.,S. Pippen Jr.,scotty-pippen-jr,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401194,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:38.510575
0022401194,1610612763,Memphis,Grizzlies,MEM,grizzlies,,,,,,,,,240:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401194,2025-04-13,BoxScoreUsageV3,1,2025-08-10T12:40:38.510575
0022401194,1610612742,Dallas,Mavericks,DAL,mavericks,,,,,,,,,240:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401194,2025-04-13,BoxScoreUsageV3,1,2025-08-10T12:40:38.510575
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1642261.0,Dalton,Knecht,D. Knecht,dalton-knecht,F,,,37:22,0.278,0.409,0.328,0.625,0.5,0.4,0.286,0.167,0.261,0.229,0.0,0.118,0.0,0.2,0.5,0.056,0.267,0.435,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,202693.0,Markieff,Morris,M. Morris,markieff-morris,F,,,32:48,0.162,0.227,0.189,0.2,0.176,0.0,0.0,0.0,0.211,0.143,0.4,0.167,0.143,0.167,0.0,0.267,0.0,0.193,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,203458.0,Alex,Len,A. Len,alex-len,C,,,13:33,0.25,0.222,0.211,0.0,0.143,0.0,0.0,0.0,0.25,0.222,0.2,0.429,0.0,0.25,0.0,0.667,0.0,0.167,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1629003.0,Shake,Milton,S. Milton,shake-milton,G,,,43:02,0.214,0.179,0.205,0.143,0.167,0.556,0.5,0.091,0.038,0.054,0.167,0.176,0.125,0.1,0.333,0.118,0.4,0.222,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1642355.0,Bronny,James,B. James,bronny-james,G,,,38:18,0.143,0.08,0.156,0.0,0.095,0.0,0.0,0.1,0.087,0.091,0.375,0.167,0.571,0.0,0.0,0.067,0.091,0.063,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1630692.0,Jordan,Goodwin,J. Goodwin,jordan-goodwin,,,,30:13,0.235,0.238,0.292,0.333,0.313,0.0,0.0,0.286,0.294,0.292,0.235,0.154,0.333,0.0,0.0,0.0,0.111,0.226,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1631132.0,Christian,Koloko,C. Koloko,christian-koloko,,,,19:29,0.109,0.143,0.121,0.0,0.083,0.0,0.5,0.75,0.357,0.444,0.0,0.0,0.25,0.833,0.0,0.5,0.25,0.114,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1641998.0,Trey,Jemison III,T. Jemison III,trey-jemison-iii,,,,25:15,0.125,0.071,0.043,0.0,0.0,0.2,0.25,0.364,0.267,0.308,0.1,0.417,0.0,0.167,0.25,0.364,0.286,0.079,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1629637.0,Jaxson,Hayes,J. Hayes,jaxson-hayes,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1629020.0,Jarred,Vanderbilt,J. Vanderbilt,jarred-vanderbilt,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,1629216.0,Gabe,Vincent,G. Vincent,gabe-vincent,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1631200.0,Kris,Murray,K. Murray,kris-murray,F,,,29:50,0.234,0.16,0.259,0.1,0.24,0.111,0.1,0.353,0.25,0.297,0.188,0.182,0.0,0.333,0.333,0.0,0.059,0.145,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1641739.0,Toumani,Camara,T. Camara,toumani-camara,F,,,21:37,0.127,0.238,0.14,0.571,0.333,0.0,0.0,0.111,0.235,0.171,0.308,0.143,0.0,0.0,0.0,0.3,0.0,0.255,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1642270.0,Donovan,Clingan,D. Clingan,donovan-clingan,C,,,24:40,0.174,0.25,0.179,0.0,0.0,0.0,0.25,0.421,0.222,0.324,0.2,0.143,0.25,0.5,0.286,0.25,0.429,0.19,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1629680.0,Matisse,Thybulle,M. Thybulle,matisse-thybulle,G,,,29:09,0.197,0.179,0.19,0.3,0.217,0.333,0.5,0.267,0.059,0.156,0.105,0.125,0.5,0.333,0.143,0.25,0.333,0.208,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1630625.0,Dalano,Banton,D. Banton,dalano-banton,G,,,36:17,0.281,0.235,0.278,0.333,0.343,0.5,0.25,0.043,0.167,0.106,0.333,0.3,0.2,0.0,0.182,0.133,0.2,0.267,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1641712.0,Rayan,Rupert,R. Rupert,rayan-rupert,,,,27:37,0.169,0.238,0.189,0.286,0.25,0.2,0.125,0.063,0.563,0.313,0.077,0.167,0.333,0.333,0.0,0.625,0.3,0.241,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1631321.0,Sidy,Cissoko,S. Cissoko,sidy-cissoko,,,,29:01,0.132,0.12,0.13,0.0,0.16,0.2,0.167,0.167,0.0,0.074,0.25,0.2,0.25,0.333,0.4,0.0,0.25,0.111,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1631303.0,Justin,Minaya,J. Minaya,justin-minaya,,,,18:29,0.171,0.143,0.156,0.167,0.167,0.0,0.0,0.429,0.0,0.214,0.2,0.333,0.25,0.0,0.0,0.2,0.0,0.135,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1631133.0,Jabari,Walker,J. Walker,jabari-walker,,,,23:20,0.192,0.222,0.225,0.0,0.0,0.5,0.4,0.0,0.182,0.105,0.083,0.0,0.0,0.0,0.5,0.0,0.143,0.217,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1630166.0,Deni,Avdija,D. Avdija,deni-avdija,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,203924.0,Jerami,Grant,J. Grant,jerami-grant,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1630703.0,Scoot,Henderson,S. Henderson,scoot-henderson,,DND - Concussion Protocol,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1641871.0,Duop,Reath,D. Reath,duop-reath,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1631101.0,Shaedon,Sharpe,S. Sharpe,shaedon-sharpe,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,1629014.0,Anfernee,Simons,A. Simons,anfernee-simons,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401199,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.184708
0022401199,1610612757,Portland,Trail Blazers,POR,blazers,,,,,,,,,240:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401199,2025-04-13,BoxScoreUsageV3,1,2025-08-10T12:40:39.185710
0022401199,1610612747,Los Angeles,Lakers,LAL,lakers,,,,,,,,,240:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401199,2025-04-13,BoxScoreUsageV3,1,2025-08-10T12:40:39.185710
0022401188,1610612752,New York,Knicks,NYK,knicks,1628969.0,Mikal,Bridges,M. Bridges,mikal-bridges,F,,,0:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612752,New York,Knicks,NYK,knicks,200782.0,P.J.,Tucker,P. Tucker,pj-tucker,F,,,29:14,0.091,0.105,0.096,0.222,0.148,0.0,0.0,0.125,0.1,0.111,0.0,0.143,0.167,1.0,0.0,0.333,0.077,0.103,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612752,New York,Knicks,NYK,knicks,1630173.0,Precious,Achiuwa,P. Achiuwa,precious-achiuwa,C,,,32:46,0.286,0.276,0.295,0.0,0.0,0.143,0.235,0.2,0.32,0.3,0.1,0.286,0.25,0.0,0.0,0.222,0.2,0.217,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612752,New York,Knicks,NYK,knicks,1630540.0,Miles,McBride,M. McBride,miles-mcbride,G,,,29:58,0.239,0.231,0.25,0.273,0.36,0.167,0.133,0.0,0.19,0.143,0.444,0.25,0.429,0.0,0.0,0.158,0.083,0.227,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612752,New York,Knicks,NYK,knicks,1626166.0,Cameron,Payne,C. Payne,cameron-payne,G,,,33:32,0.218,0.214,0.217,0.3,0.28,0.353,0.316,0.0,0.08,0.069,0.35,0.286,0.143,0.333,1.0,0.176,0.313,0.253,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612752,New York,Knicks,NYK,knicks,1629013.0,Landry,Shamet,L. Shamet,landry-shamet,,,,40:26,0.204,0.265,0.233,0.5,0.382,0.19,0.167,0.143,0.048,0.071,0.0,0.0,0.125,0.0,0.0,0.125,0.182,0.282,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612752,New York,Knicks,NYK,knicks,1642359.0,Pacôme,Dadiet,P. Dadiet,pacôme-dadiet,,,,11:02,0.185,0.125,0.143,0.0,0.083,0.333,0.429,0.6,0.25,0.444,0.0,0.333,0.0,0.0,0.0,0.167,0.333,0.154,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612752,New York,Knicks,NYK,knicks,1642278.0,Tyler,Kolek,T. Kolek,tyler-kolek,,,,14:28,0.257,0.111,0.192,0.167,0.235,0.333,0.286,0.333,0.2,0.273,0.571,0.6,0.0,0.0,0.0,0.125,0.375,0.167,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612752,New York,Knicks,NYK,knicks,1626153.0,Delon,Wright,D. Wright,delon-wright,,,,20:38,0.128,0.182,0.171,0.0,0.143,0.091,0.091,0.333,0.0,0.105,0.375,0.0,0.2,0.0,0.0,0.222,0.083,0.132,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612752,New York,Knicks,NYK,knicks,1641755.0,Kevin,McCullar Jr.,K. McCullar Jr.,kevin-mccullar-jr,,,,21:30,0.098,0.063,0.114,0.0,0.056,0.154,0.154,0.0,0.4,0.364,0.154,0.0,0.25,0.5,0.5,0.273,0.231,0.077,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612752,New York,Knicks,NYK,knicks,1630699.0,MarJon,Beauchamp,M. Beauchamp,marjon-beauchamp,,,,4:52,0.143,0.333,0.125,0.0,0.0,1.0,1.0,0.0,0.8,0.8,0.333,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612752,New York,Knicks,NYK,knicks,1641817.0,Anton,Watson,A. Watson,anton-watson,,,,1:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630592.0,Jalen,Wilson,J. Wilson,jalen-wilson,F,,,37:58,0.148,0.207,0.196,0.455,0.286,0.1,0.167,0.0,0.138,0.118,0.222,0.0,0.0,0.0,0.0,0.133,0.105,0.228,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630570.0,Trendon,Watford,T. Watford,trendon-watford,F,,,33:23,0.25,0.286,0.245,0.167,0.111,0.3,0.333,0.0,0.25,0.219,0.286,0.267,0.667,0.5,0.5,0.313,0.294,0.278,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1629651.0,Nic,Claxton,N. Claxton,nic-claxton,C,,,22:16,0.16,0.278,0.176,0.0,0.0,0.4,0.273,0.25,0.059,0.095,0.0,0.091,0.0,0.0,0.0,0.143,0.286,0.25,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630553.0,Keon,Johnson,K. Johnson,keon-johnson,G,,,36:44,0.232,0.2,0.232,0.111,0.286,0.2,0.182,0.5,0.259,0.29,0.25,0.267,0.5,0.0,0.333,0.333,0.174,0.189,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1631213.0,Tyrese,Martin,T. Martin,tyrese-martin,G,,,31:20,0.3,0.308,0.292,0.286,0.3,0.222,0.154,0.4,0.2,0.233,0.077,0.375,0.0,0.5,0.0,0.133,0.125,0.294,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641787.0,Tosan,Evbuomwan,T. Evbuomwan,tosan-evbuomwan,,,,20:26,0.064,0.0,0.029,0.0,0.0,0.25,0.222,0.0,0.267,0.222,0.556,0.143,0.5,0.0,1.0,0.267,0.143,0.038,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1631166.0,Drew,Timme,D. Timme,drew-timme,,,,30:42,0.231,0.167,0.234,0.125,0.24,0.154,0.222,0.0,0.381,0.333,0.143,0.222,0.0,0.0,0.0,0.105,0.429,0.159,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630623.0,Tyson,Etienne,T. Etienne,tyson-etienne,,,,17:09,0.108,0.083,0.111,0.2,0.188,0.25,0.167,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.111,0.111,0.135,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641727.0,Dariq,Whitehead,D. Whitehead,dariq-whitehead,,,,10:02,0.12,0.111,0.167,1.0,0.286,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.115,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641736.0,Reece,Beekman,R. Beekman,reece-beekman,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1641721.0,Maxwell,Lewis,M. Lewis,maxwell-lewis,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612751,Brooklyn,Nets,BKN,nets,1630533.0,Ziaire,Williams,Z. Williams,ziaire-williams,,DND - Injury/Illness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401188,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:39.831354
0022401188,1610612751,Brooklyn,Nets,BKN,nets,,,,,,,,,240:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401188,2025-04-13,BoxScoreUsageV3,1,2025-08-10T12:40:39.831354
0022401188,1610612752,New York,Knicks,NYK,knicks,,,,,,,,,240:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401188,2025-04-13,BoxScoreUsageV3,1,2025-08-10T12:40:39.831354
0022401198,1610612746,LA,Clippers,LAC,clippers,1626181.0,Norman,Powell,N. Powell,norman-powell,F,,,43:52,0.174,0.093,0.176,0.077,0.231,0.2,0.154,0.0,0.069,0.056,0.0,0.182,0.1,0.0,0.5,0.267,0.222,0.101,0022401198,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:51.689409
0022401198,1610612746,LA,Clippers,LAC,clippers,202695.0,Kawhi,Leonard,K. Leonard,kawhi-leonard,F,,,47:25,0.278,0.277,0.26,0.286,0.333,0.231,0.313,0.0,0.2,0.167,0.259,0.417,0.273,0.0,0.2,0.063,0.333,0.273,0022401198,2025-04-13,BoxScoreUsageV3,0,2025-08-10T12:40:51.689409
