gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts,game_id,game_date,endpoint,dataframe_index,collection_timestamp
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,202687.0,Bismack,Biyombo,B. Biyombo,bismack-biyombo,C,,15,14:03,2,4,3,1,1,0,1,2,0,0,0,0,1,1,1,1,0022401197,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:25.721509
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1642264.0,Stephon,Castle,S. Castle,stephon-castle,G,,5,37:16,20,5,2,3,1,0,0,0,0,1,1,0,0,0,0,0,0022401197,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:25.721509
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,101108.0,Chris,Paul,C. Paul,chris-paul,G,,3,33:51,15,1,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0022401197,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:25.721509
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1630572.0,Sandro,Mamukelashvili,S. Mamukelashvili,sandro-mamukelashvili,,,54,18:58,12,9,7,2,1,0,2,5,0,0,0,0,1,1,1,1,0022401197,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:25.721509
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1629640.0,Keldon,Johnson,K. Johnson,keldon-johnson,,,0,27:12,23,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0022401197,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:25.721509
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1631103.0,Malaki,Branham,M. Branham,malaki-branham,,,22,16:44,11,3,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0022401197,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:25.721509
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,1631104.0,Blake,Wesley,B. Wesley,blake-wesley,,,14,19:31,8,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0022401197,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:25.721509
0022401197,1610612759,San Antonio,Spurs,SAS,spurs,,,,,,,,,237.0:00,123,44,31,13,15,0,5,11,0,3,3,0,3,3,2,3,0022401197,2025-04-13,BoxScoreHustleV2,1,2025-08-10T12:27:25.721509
0022401197,1610612761,Toronto,Raptors,TOR,raptors,,,,,,,,,238.0:00,118,38,23,15,12,0,3,8,1,4,5,1,3,4,4,4,0022401197,2025-04-13,BoxScoreHustleV2,1,2025-08-10T12:27:25.721509
0022401200,1610612756,Phoenix,Suns,PHX,suns,1628960.0,Grayson,Allen,G. Allen,grayson-allen,F,,8,27:42,20,3,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
